village,taluk,district,census_code,lat,lng,name_ta,place_type
Guruniyur,,Karur,,10.67748,78.19358,,hamlet
IIluppaikinathupatti,,Karur,,10.91840,77.96747,,hamlet
Ichikattur,,Karur,,11.00218,77.84656,,hamlet
Inanganur,,Karur,,10.69285,77.83249,இனங்கனுர்,village
Indira Nagar,,Karur,,10.97174,77.93183,,hamlet
IndiraColony,,Karur,,10.89518,78.02283,,hamlet
Indiranagar,,Karur,,10.71703,77.92972,,hamlet
Indra colony,,Karur,,10.93013,78.22419,,village
Inootrimangalam,,Karur,,10.94113,78.38236,,village
Inootrimangalam new colony,,Karur,,10.93534,78.38049,,hamlet
Inungur,,Karur,,10.85143,78.48826,,village
Irumboothipatty,,Karur,,10.85885,78.38473,,village
Irumboothipatty Sandai,,Karur,,10.85895,78.37961,,hamlet
Iruppukuli,,Karur,,10.82089,78.32174,,hamlet
Itchipatti,,Karur,,10.70577,77.85753,,hamlet
Iyyanur,,Karur,,10.86535,78.39459,,hamlet
Jagathabi,,Karur,,10.84159,78.16593,,village
Jallipatti,,Karur,,10.81844,78.10518,,village
Jananur,,Karur,,10.90778,78.19263,,hamlet
Jangalpatty,,Karur,,10.66628,77.94266,,village
Jayanagar,,Karur,,10.75818,77.91201,,hamlet
Josiamathanaickanur,,Karur,,10.79604,78.38067,,hamlet
K . Venkidapuram,,Karur,,10.85053,77.99911,,hamlet
K .Duraiyur,,Karur,,10.74816,78.40290,,hamlet
K .P.Thalapatti,,Karur,,10.79946,78.09084,,village
K .T. Vellapatti,,Karur,,10.75057,78.23858,,hamlet
K.Kullampatty,,Karur,,10.90965,78.03841,,hamlet
K.Kuppuchipalayam,,Karur,,10.98774,78.05374,,hamlet
K.Paramathi,,Karur,,10.95859,77.91130,க. பரமத்தி,village
K.Pudupatty,,Karur,,10.92617,78.36588,,village
K.Sukkampatti,,Karur,,10.59948,78.22419,,hamlet
K.Velayuthampalayam,,Karur,,11.04238,78.11181,,hamlet
K.pettai new colony,,Karur,,10.95121,78.37437,,hamlet
Kaalapattiyanur,,Karur,,10.77287,78.26918,,hamlet
Kadamankurichy,,Karur,,10.64233,77.97347,,hamlet
Kadambankurichi,,Karur,,11.06686,78.07080,,village
Kadanvangiyur,,Karur,,10.73500,78.34755,,hamlet
Kadarambampudur,,Karur,,10.66922,77.85936,,hamlet
Kadavur,,Karur,,10.59401,78.19051,,village
Kagampatti colony,,Karur,,10.85290,78.47482,,hamlet
Kagampatty,,Karur,,10.85292,78.47338,,village
Kaikaluviyur,,Karur,,10.88107,78.28244,,hamlet
Kailasapuram,,Karur,,10.90498,77.84086,,hamlet
Kakayampatti,,Karur,,10.79824,78.33770,,hamlet
Kakkaranpatti,,Karur,,10.86936,78.00525,,hamlet
Kakkavadi Kaspa,,Karur,,10.88858,78.03729,,hamlet
Kakkaveeriyapatti,,Karur,,10.76619,78.25199,,hamlet
Kakkayampatty,,Karur,,10.80283,78.34097,,hamlet
Kakkithoppanaickanpatty,,Karur,,10.71721,78.45930,,hamlet
Kalanjiyatheru,,Karur,,10.78972,78.55486,,hamlet
Kalapatti,,Karur,,10.80532,78.28621,,hamlet
Kalarpatty,,Karur,,10.78655,78.47502,,hamlet
Kalathupatti,,Karur,,10.76514,78.19278,,hamlet
Kalathur,,Karur,,10.65576,78.21180,,hamlet
Kalayapatti,,Karur,,10.77319,78.18541,,village
Kalingapatti,,Karur,,10.75811,78.24711,,hamlet
Kalingapatty,,Karur,,10.83058,78.45618,,village
Kalingipatty,,Karur,,10.73231,78.37672,,hamlet
Kalipalayam,,Karur,,10.96142,77.89179,,village
Kaliyappa Goundanpudur,,Karur,,10.91452,78.03035,,hamlet
Kaliyappangoundanpudur,,Karur,,10.97183,78.16051,,hamlet
Kalladai,,Karur,,10.72687,78.46353,,village
Kallai,,Karur,,10.79884,78.47543,,village
Kallai colony,,Karur,,10.80547,78.47676,,hamlet
Kallapalli AD colony,,Karur,,10.94427,78.34706,,hamlet
Kallapalli Police Street,,Karur,,10.94616,78.33936,,hamlet
Kallapommanpatti,,Karur,,10.81595,78.21124,,hamlet
Kallikattur,,Karur,,10.99019,77.82199,,hamlet
Kallimarathupatti,,Karur,,10.78042,78.01231,,hamlet
Kallipalayam,,Karur,,11.01371,78.02869,,hamlet
Kallupalayam,,Karur,,10.97419,78.16175,,village
Kallupatti,,Karur,,10.79796,78.32321,,hamlet
Kallupatti north,,Karur,,10.72552,78.30866,,hamlet
Kallupatti south,,Karur,,10.72134,78.30949,,hamlet
Kallupatty,,Karur,,10.91080,78.41759,,hamlet
Kalugur,,Karur,,10.75933,78.38573,,village
Kalumettupatti,,Karur,,10.80559,77.92902,,hamlet
Kalunthankalam Padiyarkalam,,Karur,,10.81117,78.57070,,hamlet
Kalutharikkapatti,,Karur,,10.69744,78.25100,,village
Kamagoundampatty,,Karur,,10.77449,78.53345,,hamlet
Kamakkammavur,,Karur,,10.85516,78.18664,,hamlet
Kamampatti,,Karur,,10.68469,78.20717,,hamlet
Kamanaickanur,,Karur,,10.57987,78.17412,,hamlet
Kamaraj Nagar,,Karur,,11.04750,77.96302,,hamlet
Kamarajapuram,,Karur,,10.71169,78.15584,,hamlet
Kamarajnagar,,Karur,,11.00661,78.07272,,hamlet
Kamarajpannai,,Karur,,10.93693,78.17597,,hamlet
Kamatchipuram,,Karur,,10.66487,78.25006,,hamlet
Kambalinaickanur,,Karur,,10.68101,78.25015,,hamlet
Kambaliyampatty,,Karur,,10.75603,78.32904,,village
Kambathanparai,,Karur,,10.72154,78.38615,,village
Kamblinaicknpatty SC colony,,Karur,,10.71108,78.46929,,hamlet
Kammanallur,,Karur,,10.95147,78.29854,கம்மநல்லூர்,village
Kanakampatty,,Karur,,10.88791,78.32739,,hamlet
Kanakkankadu,,Karur,,11.07310,77.98548,,hamlet
Kanakkapillaiyur,,Karur,,10.80145,78.27533,,hamlet
Kanakkupillaipudur,,Karur,,10.76393,77.91251,,hamlet
Kanakkuvelanpatti,,Karur,,10.79412,77.94226,,hamlet
Kanavaai,,Karur,,10.64940,77.94351,,hamlet
Kanchi nagar,,Karur,,10.94466,78.33733,,hamlet
Kandangudi,,Karur,,10.86373,78.39184,,hamlet
Kandasamipalayam,,Karur,,11.01685,77.83553,,hamlet
Kandasamyvalasu,,Karur,,10.95503,77.78698,,hamlet
Kandiyur,,Karur,,10.93950,78.38935,,village
Kangeyampalayam,,Karur,,10.87901,77.97165,,hamlet
Kanikalathur,,Karur,,10.79551,78.20946,,hamlet
Kaniyalampatti adc,,Karur,,10.79168,78.20215,,village
Kanjamaranpatti,,Karur,,10.73690,77.94804,,hamlet
Kanjerikavalasu,,Karur,,11.02945,77.80305,,hamlet
Kannadayanoor,,Karur,,10.73307,77.93737,,hamlet
Kannamuthampatty,,Karur,,10.84891,78.28982,,village
Kannavandanaickanur,,Karur,,10.68684,78.40830,,hamlet
Kannimarapatti,,Karur,,10.84788,78.08654,,hamlet
Kannimarpalayam,,Karur,,10.73843,78.27708,,village
Kannuthipatty,,Karur,,10.78776,78.44169,,hamlet
Kanthasarapatti,,Karur,,10.86465,78.07607,,hamlet
Karadipatti,,Karur,,10.78540,77.91515,,hamlet
Karaikalam,,Karur,,10.87979,78.50902,,village
Karaikudi,,Karur,,10.82955,78.28741,,hamlet
Karaipalayam,,Karur,,10.87080,77.99627,,hamlet
Karaipasupathipalayam,,Karur,,10.86586,77.91370,,hamlet
Karaithottam pudur,,Karur,,10.97102,77.81889,,hamlet
Karaiyampatti,,Karur,,10.79679,78.29018,,hamlet
Karaiyampatty,,Karur,,10.73153,78.45381,,hamlet
Karattupatti,,Karur,,10.83267,78.27236,,village
Karichipatti,,Karur,,10.72213,78.21961,,hamlet
Karisal kattu pudur,,Karur,,10.87584,78.03637,,hamlet
Kariyamapudur,,Karur,,10.89317,77.78999,,hamlet
Kariyampatti,,Karur,,11.02324,77.97517,,hamlet
Kariyanchetti valasu,,Karur,,10.77742,77.77629,,hamlet
Karnampatty,,Karur,,10.72378,78.49628,,village
Karudaiyampalayam,,Karur,,10.96314,77.94981,,hamlet
Karumadhampatty,,Karur,,10.80492,78.39656,,hamlet
Karumparappu,,Karur,,10.82719,78.03258,,hamlet
Karunalliya Goundanur,,Karur,,10.87566,78.16081,,hamlet
Karunapuram,,Karur,,10.77357,78.21377,,hamlet
Karunellivalasu,,Karur,,10.91919,77.81479,,hamlet
Karungalapalli,,Karur,,10.89861,78.41877,,village
Karungalpatti North,,Karur,,10.68533,77.90315,,hamlet
Karungalpatti South,,Karur,,10.67924,77.90525,,hamlet
Karungalpatty,,Karur,,10.70394,77.97484,,hamlet
Karungalpuliampatti,,Karur,,10.83750,77.88089,,hamlet
Karunkal colony,,Karur,,10.98683,78.11305,,hamlet
Karunsellipalayam,,Karur,,10.98984,77.78367,,hamlet
Karuppa Goundanpudur,,Karur,,10.88460,78.09374,,hamlet
Karuppagoundanpudur,,Karur,,10.86260,77.86266,,hamlet
Karuppampalayam,,Karur,,11.03084,78.12449,,village
Karuppanasaminagar,,Karur,,10.98101,78.09234,,hamlet
Karuppapillaipudur,,Karur,,10.65058,77.82514,,hamlet
Karuppathur,,Karur,,10.95309,78.35596,,hamlet
Karur,,Karur,,10.95960,78.08078,கரூர்,city
Karuvadan Naickanur,,Karur,,10.82487,78.06116,,hamlet
Karuvattiyur,,Karur,,10.87583,78.15129,,hamlet
Karuvedampatti,,Karur,,10.86953,77.98004,,hamlet
Karuveyampalayam,,Karur,,11.06614,77.81028,,hamlet
Karvazhi,,Karur,,11.01336,77.80698,,village
Kasa colony 1,,Karur,,10.95260,78.23569,,village
Kasa colony 2,,Karur,,10.94933,78.23389,,village
Kasi Naickanur,,Karur,,10.82339,78.38754,,hamlet
Kasipalayam,,Karur,,10.87889,77.93893,,village
Kaspa Kottai,,Karur,,10.96603,77.94842,,hamlet
Kaspa Nedungur,,Karur,,10.94416,77.94394,,hamlet
Kaspa Pudur,,Karur,,10.95124,77.94539,,hamlet
Kasthoori kurumbapatti,,Karur,,10.65318,78.20894,,hamlet
Kasthuripalayam,,Karur,,10.99008,77.79826,,hamlet
Katchikattivalasu,,Karur,,10.99912,77.81725,,hamlet
Katchinampatti,,Karur,,10.87093,77.91071,,hamlet
Kathalapatti,,Karur,,10.63094,78.26277,,hamlet
KathalapattiAdc,,Karur,,10.88780,78.12431,,hamlet
Kathalapattipudur,,Karur,,10.89631,78.11822,,hamlet
Kathaparai,,Karur,,10.99035,78.07703,,hamlet
Katharmangalam,,Karur,,10.85872,77.90140,,hamlet
Kathirkamanaickanur,,Karur,,10.59478,78.21367,,hamlet
Kattalai,,Karur,,10.95373,78.19300,,village
Kattampatti,,Karur,,11.03299,77.85110,,village
Kattanimedu,,Karur,,10.82092,78.53089,,village
Kattapulipatti,,Karur,,10.76058,78.29611,,hamlet
KattariGoundanur,,Karur,,10.83130,78.11174,,hamlet
Kattaripatti,,Karur,,10.83634,78.35737,,hamlet
