village,taluk,district,census_code,lat,lng,name_ta,place_type
Palliyuthu,,Erode,,11.19490,77.70468,பள்ளியூத்து,village
Panayampalli,,Erode,,11.39947,77.15386,பனையம்பள்ளி,village
Pasur,,Erode,,11.23961,77.85380,பாசூர்,village
Pasuvapatti,,Erode,,11.14795,77.59809,,hamlet
Patlur,,Erode,,11.58130,77.63486,,village
Peralimedu,,Erode,,11.25370,77.69877,,hamlet
Periya Semmandam Palayam,,Erode,,11.15875,77.86112,,village
Periya Thottipalayam,,Erode,,11.22553,77.66496,,village
Periyasemur,,Erode,,11.36655,77.69785,பெரியசேமூர்,town
Perundurai,,Erode,,11.27647,77.58363,பெருந்துறை,town
Pidariyur,,Erode,,11.19353,77.59383,பிடாரியூர்,village
Polavapalayam,,Erode,,11.35311,77.30812,,village
Poonachi,,Erode,,11.59038,77.66184,,village
Pudhukaraipudur,,Erode,,11.48595,77.48016,,village
Pudur,,Erode,,11.17398,77.72117,புதூர்,village
Pungampadi,,Erode,,11.26987,77.65125,,village
Pungampalli,,Erode,,11.40293,77.19079,புங்கம்பள்ளி,village
Pungar,,Erode,,11.47599,77.11312,,village
Punjai Puliampatti,,Erode,,11.35079,77.16722,புஞ்சைப் புளியம்பட்டி,town
Raakankaattuvalasu,,Erode,,11.22269,77.65431,,village
Raataisutripalayam,,Erode,,11.20817,77.70910,,village
Rasampalayam,,Erode,,11.03736,77.88018,ராசாம்பாளையம்,village
Rayapalayam,,Erode,,11.20704,77.66653,,village
Reddipalayam,,Erode,,11.64983,77.65385,,village
Salaipudhur,,Erode,,11.05944,77.88577,,village
Saminathapuram,,Erode,,11.15596,77.72207,,village
Sanarpalayam,,Erode,,11.19485,77.52305,,hamlet
Saralai,,Erode,,11.24947,77.53787,,village
Satyamangalam,,Erode,,11.50108,77.24514,சத்தியமங்கலம்,town
Savandapur,,Erode,,11.52099,77.50744,சவண்டப்பூர்,village
Senapathy Palayam,,Erode,,11.29462,77.69304,,village
Servakarampalayam,,Erode,,11.23420,77.50937,,village
Singiripalayam,,Erode,,11.45958,77.33459,சிங்கிரிபாளையம்,village
Siruvalur,,Erode,,11.36331,77.45988,சிறுவலூர்,village
Sivagiri,,Erode,,11.11995,77.78827,சிவகிரி,village
Solavanur,,Erode,,11.40878,77.15414,சொலவனூர்,village
T.Mettupalayam,,Erode,,11.25963,77.70631,,village
Talavadi,,Erode,,11.77713,77.00533,தாளவாடி,town
Thaandaampalayam,,Erode,,11.49851,77.19767,தாண்டாம்பாளையம்,village
Thalavumalai,,Erode,,11.15146,77.64939,,village
Thaluvampalayam,,Erode,,11.06217,77.87781,,village
Thandampalayam,,Erode,,11.09400,77.73610,தாண்டாம்பாளையம்,village
Thaneerpanthal,,Erode,,11.21056,77.63881,,village
Thevanampalayam,,Erode,,11.20703,77.66093,,village
Thingalur,,Erode,,11.31878,77.48891,திங்களூர்,village
Thuckanaivkampalayam,,Erode,,11.50745,77.38432,,village
Thudupathi,,Erode,,11.30258,77.54985,துடுப்பதி,village
Totiyapalaiyam,,Erode,,11.29041,77.68037,,village
Uilampalayam,,Erode,,11.39931,77.13885,,village
Ulagapuram,,Erode,,11.22012,77.61563,உலகபுரம்,village
Unjapalayam,,Erode,,11.17784,77.66424,,village
Usimalai,,Erode,,11.83458,77.54000,ஊசிமலை,village
Vaaikaalpudur,,Erode,,11.12965,77.59477,,hamlet
Vadugapatti,,Erode,,11.14163,77.72163,,village
Valayapalayam,,Erode,,11.53410,77.45549,,village
Vallipurathampalayam,,Erode,,11.29665,77.67072,,village
Vaniputhur,,Erode,,11.50763,77.36275,வாணி்ப்புத்தூர்,village
Veerasangili,,Erode,,11.26395,77.48613,,village
Velampalayam,,Erode,,11.17029,77.74635,,village
Vellalapalayam,,Erode,,11.46225,77.46762,,village
Vellankovil,,Erode,,11.38191,77.48400,வெள்ளாங்கோவில்,village
Vellithiruppur,,Erode,,11.62050,77.63255,,village
Vellivalasu,,Erode,,11.18193,77.67473,,village
Vellode,,Erode,,11.23614,77.65978,வெள்ளோடு,village
Vemandampalayam,,Erode,,11.18356,77.68414,,village
Vengambur,,Erode,,11.10147,77.86001,,village
Vepampalayam,,Erode,,11.29663,77.65617,,village
Veppili,,Erode,,11.14548,77.59599,,hamlet
Vijayamangalam,,Erode,,11.24239,77.50306,விஜயமங்கலம்,town
Vilakethi,,Erode,,11.13707,77.76493,விளக்கேத்தி,village
