village,taluk,district,census_code,lat,lng,name_ta,place_type
Chettiyagoundampalayam,,Namakkal,,11.45032,77.98772,,village
Chettiyampalayam,,Namakkal,,11.33522,78.00161,,hamlet
Chettiyar Kadai,,Namakkal,,11.41903,77.78671,,hamlet
Chettiyur,,Namakkal,,11.44882,78.38989,,hamlet
Cheyyampalayam,,Namakkal,,11.29015,77.93152,,village
Chickanaickenpalayam,,Namakkal,,11.21551,77.96921,,hamlet
Chidambarapatti AD Colony,,Namakkal,,11.23143,78.20490,,hamlet
Chidamparapatti Deventhirar,,Namakkal,,11.22773,78.21459,,hamlet
Chikkanaikkenpalayam,,Namakkal,,11.29609,77.81355,,hamlet
Chinn Anangoor Nadar Street,,Namakkal,,11.39374,77.83209,,hamlet
Chinna Elachipalayam,,Namakkal,,11.36917,78.00314,,hamlet
Chinnachekkadi,,Namakkal,,11.43633,78.35213,,hamlet
Chinnagoundampalayam,,Namakkal,,11.08511,77.91339,,village
Chinnagoundanur,,Namakkal,,11.38240,78.18196,,village
Chinnaiampalayam,,Namakkal,,11.27950,77.89793,,hamlet
Chinnakalangani,,Namakkal,,11.33584,78.16844,,village
Chinnakalipatti,,Namakkal,,11.49800,78.00138,,hamlet
Chinnakaramankadu,,Namakkal,,11.39215,78.33603,,hamlet
Chinnakarasapalayam,,Namakkal,,11.11114,78.07714,,village
Chinnakkapalayam,,Namakkal,,11.40734,78.24274,,village
Chinnakkavur,,Namakkal,,11.18620,78.23079,,hamlet
Chinnakottapalayam,,Namakkal,,11.42331,77.95131,,hamlet
Chinnamadurai,,Namakkal,,11.47030,78.36111,,hamlet
Chinnamalapalayam,,Namakkal,,11.27861,77.85199,,hamlet
Chinnamanaickanpatti Harijan colony,,Namakkal,,11.39942,78.21810,,hamlet
Chinnamanaickenpatti,,Namakkal,,11.21679,78.03931,,hamlet
Chinnamanali,,Namakkal,,11.39421,78.08397,,hamlet
Chinnamanali Ad St,,Namakkal,,11.39446,78.08925,,hamlet
Chinnamangalam,,Namakkal,,11.35702,78.40952,,hamlet
Chinnamarudhur.A,,Namakkal,,11.11622,77.90852,,hamlet
Chinnamaruthur.P,,Namakkal,,11.10869,77.91027,,village
Chinnampalayam,,Namakkal,,11.21339,77.91385,,hamlet
Chinnapallamparai,,Namakkal,,11.27410,78.28436,,hamlet
Chinnaperumapatti,,Namakkal,,11.22245,78.22504,,hamlet
Chinnapethampatti,,Namakkal,,11.12903,78.16571,,hamlet
Chinnappanaickanpalayam,,Namakkal,,11.36315,77.80818,,hamlet
Chinnappanaickenpatty,,Namakkal,,11.41406,78.22054,,hamlet
Chinnarpalayam,,Namakkal,,11.49710,77.97925,,hamlet
Chinnarpalayam ar.st Keel st,,Namakkal,,11.39453,77.77743,,hamlet
Chinnasolakkanni,,Namakkal,,11.24960,78.31296,,hamlet
Chinnasolipalayam,,Namakkal,,11.13324,77.92283,,village
Chinnathaligai,,Namakkal,,11.26465,78.07811,,hamlet
Chinnathambipalayam,,Namakkal,,11.06865,78.17098,,village
Chinnathottipatty,,Namakkal,,11.38736,78.13452,சின்னதொட்டிப்பட்டி,hamlet
Chinnavaduga palayam,,Namakkal,,11.49086,77.98647,,hamlet
Chinnaveppanatham,,Namakkal,,11.19271,78.18938,,village
Chinnsurampalayam,,Namakkal,,11.19011,77.96868,,hamlet
Chinthampatty,,Namakkal,,11.04958,78.35383,,village
Chithamooppampalayam,,Namakkal,,11.42373,78.10265,,hamlet
Chithuranipatti,,Namakkal,,11.28039,78.35096,,hamlet
Chittalandur,,Namakkal,,11.31408,77.92243,சித்தாளந்தூர்,village
Chokkanathapuram,,Namakkal,,11.08024,77.92630,,village
Cyloncolony,,Namakkal,,11.38572,77.92879,,hamlet
Dasampalayam,,Namakkal,,11.20699,77.93035,,hamlet
Devampalayam,,Namakkal,,11.26551,77.87630,,hamlet
Devanampalayam,,Namakkal,,11.28635,77.91975,,hamlet
Devanankurichi,,Namakkal,,11.38976,77.85484,,village
Devanankuruchi,,Namakkal,,11.39081,77.85380,தேவனாங்குறிச்சி,village
Devarayapuram,,Namakkal,,11.15329,78.31390,,village
Devendrar Street,,Namakkal,,11.38631,78.25030,,village
E Kattur,,Namakkal,,11.39000,77.77403,,hamlet
Eachankadu,,Namakkal,,11.47041,78.01178,,hamlet
Eachankattupudur,,Namakkal,,11.24009,78.20857,,village
Eachavari,,Namakkal,,11.11905,78.22904,,hamlet
Eachavari.P,,Namakkal,,11.18627,78.21480,,hamlet
East Kattur,,Namakkal,,11.40984,78.14210,கிழக்கு காட்டூர்,village
East Malayala Street,,Namakkal,,11.49133,78.30427,,hamlet
East Palapatty,,Namakkal,,11.29538,78.17788,,village
Eastvalasu,,Namakkal,,11.53041,78.14982,,hamlet
Edappakkadu,,Namakkal,,11.36758,78.34249,,hamlet
Edavakkalpatty,,Namakkal,,11.24311,78.32893,,hamlet
Edayapatti,,Namakkal,,11.36381,78.21598,,village
Edayapatty,,Namakkal,,11.38054,78.14197,,hamlet
Edayarpalayam,,Namakkal,,11.40699,77.92877,,village
Ekkampali,,Namakkal,,11.42004,78.35222,,hamlet
Elachipalayam,,Namakkal,,11.38618,78.01176,எலச்சிபாளையம்,village
Elaiyampalayam,,Namakkal,,11.36411,77.94508,,hamlet
Elamathipatti,,Namakkal,,11.24981,78.38271,,hamlet
Elampuliampalayam,,Namakkal,,11.36877,77.85617,,village
Elanagar,,Namakkal,,11.30644,78.04522,,village
Elanangampali,,Namakkal,,11.36566,78.43734,,hamlet
Elangiyampatty,,Namakkal,,11.30217,78.40129,,hamlet
Elankadu,,Namakkal,,11.38123,78.05663,,hamlet
Elanthakkadu,,Namakkal,,11.31852,78.08236,,hamlet
Elanthakuttai,,Namakkal,,11.19789,77.88963,,hamlet
Elayampalayam,,Namakkal,,11.36187,78.01541,,village
Elayapuram,,Namakkal,,11.30865,78.10106,,hamlet
Ellaikattur,,Namakkal,,11.09110,78.08824,,hamlet
Ellaimedu,,Namakkal,,11.09759,78.05363,,hamlet
Ellakiraipatty,,Namakkal,,11.30435,78.35443,,village
Ellampalayam,,Namakkal,,11.29567,78.05172,,hamlet
Ellankiraipatty,,Namakkal,,11.25035,78.34929,,hamlet
Ellapalayam,,Namakkal,,11.48567,78.01708,,hamlet
Elur,,Namakkal,,11.35396,78.10633,ஏளூர்,village
Eluvampatti,,Namakkal,,11.21197,78.23818,,hamlet
Eramanadipatty,,Namakkal,,11.30996,78.38524,,hamlet
Eranapuram Puthur,,Namakkal,,11.25852,78.10934,,village
Erappanaickepalayam,,Namakkal,,11.35346,77.81420,,hamlet
Erayamangalam,,Namakkal,,11.26614,77.83370,,village
Erayampatty,,Namakkal,,11.28617,78.12232,,village
Erichakadu,,Namakkal,,11.28006,78.34138,,hamlet
Erichanadi,,Namakkal,,11.31136,78.41015,,hamlet
Erikadu,,Namakkal,,11.38217,78.22811,,hamlet
Ernapuram,,Namakkal,,11.24466,78.09669,எர்ணபுரம்,village
Ernapuram Pudur,,Namakkal,,11.24127,78.10367,,hamlet
Errankulipatti,,Namakkal,,11.27446,78.39903,,hamlet
Erukkalankattu Pudhur AR Street,,Namakkal,,11.41840,78.08337,,village
Erukkalankuttai,,Namakkal,,11.40582,78.02415,,hamlet
Erumapatti,,Namakkal,,11.14671,78.29174,எருமபட்டி,town
Erumapatty,,Namakkal,,11.54922,78.37943,,hamlet
Erumbukulipalayam,,Namakkal,,11.30705,77.89879,,hamlet
Eswaramoorthi Palayam,,Namakkal,,11.56937,78.39571,,village
Ethirmedu,,Namakkal,,11.44452,77.72845,,village
Ettadiparai,,Namakkal,,11.36051,78.43502,,hamlet
Ettikkampalayam,,Namakkal,,11.18933,77.95421,,hamlet
Ettikuttai,,Namakkal,,11.53857,78.17561,,hamlet
Gajacombai,,Namakkal,,11.19669,78.26598,,village
Gajalnaickanur,,Namakkal,,11.37180,78.22616,,hamlet
Ganapathinagar,,Namakkal,,11.38881,77.73305,,hamlet
Ganapathipalayam,,Namakkal,,11.09015,78.10401,,hamlet
Gandhi Nagar,,Namakkal,,11.12204,78.22943,,hamlet
Ganesapuram,,Namakkal,,11.08164,78.11248,,hamlet
Ganeshapuram,,Namakkal,,11.28248,78.24763,,hamlet
Ganganaickenpatti,,Namakkal,,11.09466,78.16092,,village
Ganganipatti,,Namakkal,,11.12866,78.17416,,village
Gangarupalayam,,Namakkal,,11.33602,78.02067,,hamlet
Gathinagar,,Namakkal,,11.43537,77.73103,,village
Gathinagar Ethirmedu,,Namakkal,,11.46377,77.71155,,hamlet
Gollapalayam,,Namakkal,,11.33921,77.83276,,hamlet
Gopanampalayam,,Namakkal,,11.11847,77.97646,,village
Goponampalaiyam,,Namakkal,,11.11733,77.92935,,village
Goundampalayam T,,Namakkal,,11.34804,77.80486,,hamlet
Goundanur,,Namakkal,,11.26911,78.19820,,hamlet
Goundipalayam,,Namakkal,,11.35041,77.84613,,hamlet
Govindampalayam,,Namakkal,,11.38376,78.17193,கோவிந்தம்பாளையம்,village
Gundunikaspa,,Namakkal,,11.36043,78.43289,,hamlet
Guruvala,,Namakkal,,11.43625,78.29939,,village
I. Phudhupalayam,,Namakkal,,11.47562,78.00466,,hamlet
Ichampatti,,Namakkal,,11.41303,78.27069,,village
Illupuli,,Namakkal,,11.35122,78.01589,,village
Indhra Nagar,,Namakkal,,11.43310,77.71745,,village
Indira Nagar,,Namakkal,,11.31039,78.23426,,hamlet
Indiranagar,,Namakkal,,11.51266,78.41330,,hamlet
Indra Nagar,,Namakkal,,11.18357,78.17718,,hamlet
Indra Nagar Patharai,,Namakkal,,11.40339,77.80202,,hamlet
Irukkur,,Namakkal,,11.14551,77.96970,,hamlet
Irulapatty,,Namakkal,,11.33368,78.21153,இருளப்பட்டி,hamlet
Irumbupalam,,Namakkal,,11.23692,77.96885,,hamlet
Iruttanai,,Namakkal,,11.23218,78.02660,,hamlet
Iruttanai Pudur,,Namakkal,,11.22569,78.02733,,hamlet
Iyampalayam,,Namakkal,,11.06268,78.17654,,hamlet
Iyndupanai,,Namakkal,,11.36537,77.80680,,village
J J Nagar,,Namakkal,,11.44080,77.75269,,hamlet
JJ Nagar,,Namakkal,,11.41270,77.71840,,village
Jagajeevaaram Colony,,Namakkal,,11.45964,78.21869,,village
Jakkamanur,,Namakkal,,11.21759,78.06330,,hamlet
Jambumadai,,Namakkal,,11.09281,78.26932,ஜம்புமடை,village
Jangalapuram,,Namakkal,,11.16087,78.22682,,hamlet
Jangamanaickenpatti,,Namakkal,,11.20238,78.04197,,village
Jangamanaickenpatty,,Namakkal,,11.28926,78.11116,,hamlet
Jayanthicolony,,Namakkal,,11.31459,78.17077,,hamlet
Jedarpalayam,,Namakkal,,11.15149,77.89158,,village
Jeyalalithanagar,,Namakkal,,11.36128,77.80532,,hamlet
Jothinagar,,Namakkal,,11.43879,77.72874,,hamlet
K Agraharam,,Namakkal,,11.37972,78.19084,,hamlet
K Ayyampalayam,,Namakkal,,11.13033,78.10943,,hamlet
K Kanavaipatty,,Namakkal,,11.47447,78.34708,,village
K P L Nagar,,Namakkal,,11.36427,77.80377,,village
K Pudupalayam,,Namakkal,,11.14143,78.11021,,hamlet
K. Koothampalayam,,Namakkal,,11.46414,78.00022,,hamlet
K.Rasampalayam,,Namakkal,,11.12313,78.08740,,hamlet
KKV Nagar,,Namakkal,,11.18167,78.15598,,hamlet
KPL colony,,Namakkal,,11.36418,77.79564,,hamlet
KSR Kalvi Nagar,,Namakkal,,11.36394,77.83548,,hamlet
Kaalichettipatti,,Namakkal,,11.15240,78.25180,காளிசெட்டிபட்டி,village
Kabilakkurichi,,Namakkal,,11.16117,77.95654,,village
Kabilakurichi,,Namakkal,,11.14540,77.95437,,village
Kabilar Malai,,Namakkal,,11.14479,77.94871,கபிலர் மலை,village
Kadachanallur,,Namakkal,,11.36863,77.80327,,village
Kadaivalavu,,Namakkal,,11.25329,78.37162,,hamlet
Kadakal pudur,,Namakkal,,11.12790,78.17006,,hamlet
Kadakkalpudur,,Namakkal,,11.24966,78.20224,,village
Kadanthapatti,,Namakkal,,11.40202,78.17714,கடந்தபட்டி,village
Kadhapalli,,Namakkal,,11.28103,78.13653,,village
Kadiranallur,,Namakkal,,11.38961,78.19487,கதிராநல்லூர்,village
Kailasampalayam,,Namakkal,,11.39583,77.92883,,village
Kaiyankodai,,Namakkal,,11.40969,78.30590,,hamlet
Kakkangkuttai,,Namakkal,,11.52871,78.11315,,hamlet
Kakkaveri,,Namakkal,,11.44903,78.22177,,village
Kalaimagal South Valavu,,Namakkal,,11.43679,78.00642,,hamlet
Kalangani,,Namakkal,,11.33611,78.17256,கலங்காணி,village
Kalappanaiyakkanpatti,,Namakkal,,11.32817,78.24368,,village
Kalarampatti,,Namakkal,,11.42227,78.21244,,hamlet
Kalarampatty,,Namakkal,,11.44910,78.18242,கலரம்பட்டி,hamlet
Kalarampatty Hr Colony,,Namakkal,,11.49665,78.24030,,hamlet
Kalarankadu,,Namakkal,,11.36083,77.79946,,hamlet
Kalarankuttai,,Namakkal,,11.41550,77.89124,,hamlet
Kalarkadu,,Namakkal,,11.42562,78.22651,,hamlet
Kalchinayakkanpatti,,Namakkal,,11.28982,78.18910,,hamlet
Kalichettipatti Pudur,,Namakkal,,11.14939,78.25514,,village
Kalipalayam,,Namakkal,,11.13501,78.08652,,hamlet
Kalivelampalayam,,Namakkal,,11.37681,77.84661,,hamlet
Kaliyanur,,Namakkal,,11.39354,77.74323,,village
Kaliyappanur,,Namakkal,,11.25248,77.94779,,hamlet
Kalkattanur,,Namakkal,,11.48731,78.06878,,village
Kalkurichi,,Namakkal,,11.40207,78.25687,,village
Kallakadu,,Namakkal,,11.37353,77.93848,,hamlet
Kallanguttu,,Namakkal,,11.44213,78.26313,,hamlet
Kallankadu,,Namakkal,,11.41881,78.06848,,hamlet
Kallankattu Pudur,,Namakkal,,11.22966,77.92025,,hamlet
Kallankattupudur,,Namakkal,,11.22856,78.00183,,hamlet
Kallankattuvalasu,,Namakkal,,11.43024,77.72563,,village
Kallankulam,,Namakkal,,11.49465,78.19867,,village
Kallankulam Ar St,,Namakkal,,11.49715,78.20046,,hamlet
Kallathukadu,,Namakkal,,11.47909,78.38044,,hamlet
Kalleripatty,,Namakkal,,11.55805,78.37796,,hamlet
Kalliankadu,,Namakkal,,11.14971,78.13736,,hamlet
Kallikkadu,,Namakkal,,11.29406,78.03646,,hamlet
Kallimedu,,Namakkal,,11.08102,78.05439,,hamlet
Kallipalayam,,Namakkal,,11.14319,77.90676,,hamlet
Kallukakadaimedu,,Namakkal,,11.20361,77.88083,,hamlet
Kallupalayam,,Namakkal,,11.34766,77.90374,,hamlet
Kalpachapalli,,Namakkal,,11.25420,77.87037,,village
Kalpalayam,,Namakkal,,11.43339,78.11345,,hamlet
Kalyanasundaramnagar,,Namakkal,,11.36243,77.80109,,hamlet
Kalyani,,Namakkal,,11.40205,78.13817,,village
Kalyani Kudi Street,,Namakkal,,11.40231,78.13808,கல்யாணி குடித்தெரு,village
Kamachi Nagar,,Namakkal,,11.11096,78.03996,,hamlet
Kamanaickenur,,Namakkal,,11.18881,78.19832,,hamlet
Kamaraj Nagar,,Namakkal,,11.18296,77.98841,,hamlet
Kamarajapuram,,Namakkal,,11.43280,78.02335,,hamlet
Kambathurpatti,,Namakkal,,11.11663,78.17688,,hamlet
Kammalankadu AR Street,,Namakkal,,11.46446,77.98916,,hamlet
Kanackampalayam,,Namakkal,,11.27663,78.09290,,village
Kanakkamadai,,Namakkal,,11.38307,78.00004,,hamlet
Kanakkan patti,,Namakkal,,11.41021,77.97031,,village
Kanamangulam,,Namakkal,,11.22442,78.35760,,hamlet
Kanavaipatti,,Namakkal,,11.17704,78.15323,,village
Kandampalayam,,Namakkal,,11.18369,78.07242,,village
